Date|DateKey|Year|Year Quarter|Year Quarter Number|Quarter|Year Month|Year Month Short|Year Month Number|Month|Month Short|Month Number|Day of Week|Day of Week Short|Day of Week Number|Working Day|Working Day Number
2020-06-21|20200621|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Sunday|Sun|1|False|871
2020-06-22|20200622|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Monday|Mon|2|True|872
2020-06-23|20200623|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Tuesday|Tue|3|True|873
2020-06-24|20200624|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Wednesday|Wed|4|True|874
2020-06-25|20200625|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Thursday|Thu|5|True|875
2020-06-26|20200626|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Friday|Fri|6|True|876
2020-06-27|20200627|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Saturday|Sat|7|False|876
2020-06-28|20200628|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Sunday|Sun|1|False|876
2020-06-29|20200629|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Monday|Mon|2|True|877
2020-06-30|20200630|2020|Q2-2020|8082|Q2|June 2020|Jun 2020|24246|June|Jun|6|Tuesday|Tue|3|True|878
2020-07-01|20200701|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Wednesday|Wed|4|True|879
2020-07-02|20200702|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Thursday|Thu|5|True|880
2020-07-03|20200703|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Friday|Fri|6|False|880
2020-07-04|20200704|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Saturday|Sat|7|False|880
2020-07-05|20200705|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Sunday|Sun|1|False|880
2020-07-06|20200706|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Monday|Mon|2|True|881
2020-07-07|20200707|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Tuesday|Tue|3|True|882
2020-07-08|20200708|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Wednesday|Wed|4|True|883
2020-07-09|20200709|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Thursday|Thu|5|True|884
2020-07-10|20200710|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Friday|Fri|6|True|885
2020-07-11|20200711|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Saturday|Sat|7|False|885
2020-07-12|20200712|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Sunday|Sun|1|False|885
2020-07-13|20200713|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Monday|Mon|2|True|886
2020-07-14|20200714|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Tuesday|Tue|3|True|887
2020-07-15|20200715|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Wednesday|Wed|4|True|888
2020-07-16|20200716|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Thursday|Thu|5|True|889
2020-07-17|20200717|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Friday|Fri|6|True|890
2020-07-18|20200718|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Saturday|Sat|7|False|890
2020-07-19|20200719|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Sunday|Sun|1|False|890
2020-07-20|20200720|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Monday|Mon|2|True|891
2020-07-21|20200721|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Tuesday|Tue|3|True|892
2020-07-22|20200722|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Wednesday|Wed|4|True|893
2020-07-23|20200723|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Thursday|Thu|5|True|894
2020-07-24|20200724|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Friday|Fri|6|True|895
2020-07-25|20200725|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Saturday|Sat|7|False|895
2020-07-26|20200726|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Sunday|Sun|1|False|895
2020-07-27|20200727|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Monday|Mon|2|True|896
2020-07-28|20200728|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Tuesday|Tue|3|True|897
2020-07-29|20200729|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Wednesday|Wed|4|True|898
2020-07-30|20200730|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Thursday|Thu|5|True|899
2020-07-31|20200731|2020|Q3-2020|8083|Q3|July 2020|Jul 2020|24247|July|Jul|7|Friday|Fri|6|True|900
2020-08-01|20200801|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Saturday|Sat|7|False|900
2020-08-02|20200802|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Sunday|Sun|1|False|900
2020-08-03|20200803|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Monday|Mon|2|True|901
2020-08-04|20200804|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Tuesday|Tue|3|True|902
2020-08-05|20200805|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Wednesday|Wed|4|True|903
2020-08-06|20200806|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Thursday|Thu|5|True|904
2020-08-07|20200807|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Friday|Fri|6|True|905
2020-08-08|20200808|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Saturday|Sat|7|False|905
2020-08-09|20200809|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Sunday|Sun|1|False|905
2020-08-10|20200810|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Monday|Mon|2|True|906
2020-08-11|20200811|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Tuesday|Tue|3|True|907
2020-08-12|20200812|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Wednesday|Wed|4|True|908
2020-08-13|20200813|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Thursday|Thu|5|True|909
2020-08-14|20200814|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Friday|Fri|6|True|910
2020-08-15|20200815|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Saturday|Sat|7|False|910
2020-08-16|20200816|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Sunday|Sun|1|False|910
2020-08-17|20200817|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Monday|Mon|2|True|911
2020-08-18|20200818|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Tuesday|Tue|3|True|912
2020-08-19|20200819|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Wednesday|Wed|4|True|913
2020-08-20|20200820|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Thursday|Thu|5|True|914
2020-08-21|20200821|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Friday|Fri|6|True|915
2020-08-22|20200822|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Saturday|Sat|7|False|915
2020-08-23|20200823|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Sunday|Sun|1|False|915
2020-08-24|20200824|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Monday|Mon|2|True|916
2020-08-25|20200825|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Tuesday|Tue|3|True|917
2020-08-26|20200826|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Wednesday|Wed|4|True|918
2020-08-27|20200827|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Thursday|Thu|5|True|919
2020-08-28|20200828|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Friday|Fri|6|True|920
2020-08-29|20200829|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Saturday|Sat|7|False|920
2020-08-30|20200830|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Sunday|Sun|1|False|920
2020-08-31|20200831|2020|Q3-2020|8083|Q3|August 2020|Aug 2020|24248|August|Aug|8|Monday|Mon|2|True|921
2020-09-01|20200901|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Tuesday|Tue|3|True|922
2020-09-02|20200902|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Wednesday|Wed|4|True|923
2020-09-03|20200903|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Thursday|Thu|5|True|924
2020-09-04|20200904|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Friday|Fri|6|True|925
2020-09-05|20200905|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Saturday|Sat|7|False|925
2020-09-06|20200906|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Sunday|Sun|1|False|925
2020-09-07|20200907|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Monday|Mon|2|False|925
2020-09-08|20200908|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Tuesday|Tue|3|True|926
2020-09-09|20200909|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Wednesday|Wed|4|True|927
2020-09-10|20200910|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Thursday|Thu|5|True|928
2020-09-11|20200911|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Friday|Fri|6|True|929
2020-09-12|20200912|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Saturday|Sat|7|False|929
2020-09-13|20200913|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Sunday|Sun|1|False|929
2020-09-14|20200914|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Monday|Mon|2|True|930
2020-09-15|20200915|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Tuesday|Tue|3|True|931
2020-09-16|20200916|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Wednesday|Wed|4|True|932
2020-09-17|20200917|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Thursday|Thu|5|True|933
2020-09-18|20200918|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Friday|Fri|6|True|934
2020-09-19|20200919|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Saturday|Sat|7|False|934
2020-09-20|20200920|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Sunday|Sun|1|False|934
2020-09-21|20200921|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Monday|Mon|2|True|935
2020-09-22|20200922|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Tuesday|Tue|3|True|936
2020-09-23|20200923|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Wednesday|Wed|4|True|937
2020-09-24|20200924|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Thursday|Thu|5|True|938
2020-09-25|20200925|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Friday|Fri|6|True|939
2020-09-26|20200926|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Saturday|Sat|7|False|939
2020-09-27|20200927|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Sunday|Sun|1|False|939
2020-09-28|20200928|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Monday|Mon|2|True|940
2020-09-29|20200929|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Tuesday|Tue|3|True|941
2020-09-30|20200930|2020|Q3-2020|8083|Q3|September 2020|Sep 2020|24249|September|Sep|9|Wednesday|Wed|4|True|942
2020-10-01|20201001|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Thursday|Thu|5|True|943
2020-10-02|20201002|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Friday|Fri|6|True|944
2020-10-03|20201003|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Saturday|Sat|7|False|944
2020-10-04|20201004|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Sunday|Sun|1|False|944
2020-10-05|20201005|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Monday|Mon|2|True|945
2020-10-06|20201006|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Tuesday|Tue|3|True|946
2020-10-07|20201007|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Wednesday|Wed|4|True|947
2020-10-08|20201008|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Thursday|Thu|5|True|948
2020-10-09|20201009|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Friday|Fri|6|True|949
2020-10-10|20201010|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Saturday|Sat|7|False|949
2020-10-11|20201011|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Sunday|Sun|1|False|949
2020-10-12|20201012|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Monday|Mon|2|False|949
2020-10-13|20201013|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Tuesday|Tue|3|True|950
2020-10-14|20201014|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Wednesday|Wed|4|True|951
2020-10-15|20201015|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Thursday|Thu|5|True|952
2020-10-16|20201016|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Friday|Fri|6|True|953
2020-10-17|20201017|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Saturday|Sat|7|False|953
2020-10-18|20201018|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Sunday|Sun|1|False|953
2020-10-19|20201019|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Monday|Mon|2|True|954
2020-10-20|20201020|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Tuesday|Tue|3|True|955
2020-10-21|20201021|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Wednesday|Wed|4|True|956
2020-10-22|20201022|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Thursday|Thu|5|True|957
2020-10-23|20201023|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Friday|Fri|6|True|958
2020-10-24|20201024|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Saturday|Sat|7|False|958
2020-10-25|20201025|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Sunday|Sun|1|False|958
2020-10-26|20201026|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Monday|Mon|2|True|959
2020-10-27|20201027|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Tuesday|Tue|3|True|960
2020-10-28|20201028|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Wednesday|Wed|4|True|961
2020-10-29|20201029|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Thursday|Thu|5|True|962
2020-10-30|20201030|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Friday|Fri|6|True|963
2020-10-31|20201031|2020|Q4-2020|8084|Q4|October 2020|Oct 2020|24250|October|Oct|10|Saturday|Sat|7|False|963
2020-11-01|20201101|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Sunday|Sun|1|False|963
2020-11-02|20201102|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Monday|Mon|2|True|964
2020-11-03|20201103|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Tuesday|Tue|3|True|965
2020-11-04|20201104|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Wednesday|Wed|4|True|966
2020-11-05|20201105|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Thursday|Thu|5|True|967
2020-11-06|20201106|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Friday|Fri|6|True|968
2020-11-07|20201107|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Saturday|Sat|7|False|968
2020-11-08|20201108|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Sunday|Sun|1|False|968
2020-11-09|20201109|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Monday|Mon|2|True|969
2020-11-10|20201110|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Tuesday|Tue|3|True|970
2020-11-11|20201111|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Wednesday|Wed|4|False|970
2020-11-12|20201112|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Thursday|Thu|5|True|971
2020-11-13|20201113|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Friday|Fri|6|True|972
2020-11-14|20201114|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Saturday|Sat|7|False|972
2020-11-15|20201115|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Sunday|Sun|1|False|972
2020-11-16|20201116|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Monday|Mon|2|True|973
2020-11-17|20201117|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Tuesday|Tue|3|True|974
2020-11-18|20201118|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Wednesday|Wed|4|True|975
2020-11-19|20201119|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Thursday|Thu|5|True|976
2020-11-20|20201120|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Friday|Fri|6|True|977
2020-11-21|20201121|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Saturday|Sat|7|False|977
2020-11-22|20201122|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Sunday|Sun|1|False|977
2020-11-23|20201123|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Monday|Mon|2|True|978
2020-11-24|20201124|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Tuesday|Tue|3|True|979
2020-11-25|20201125|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Wednesday|Wed|4|True|980
2020-11-26|20201126|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Thursday|Thu|5|False|980
2020-11-27|20201127|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Friday|Fri|6|True|981
2020-11-28|20201128|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Saturday|Sat|7|False|981
2020-11-29|20201129|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Sunday|Sun|1|False|981
2020-11-30|20201130|2020|Q4-2020|8084|Q4|November 2020|Nov 2020|24251|November|Nov|11|Monday|Mon|2|True|982
2020-12-01|20201201|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Tuesday|Tue|3|True|983
2020-12-02|20201202|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Wednesday|Wed|4|True|984
2020-12-03|20201203|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Thursday|Thu|5|True|985
2020-12-04|20201204|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Friday|Fri|6|True|986
2020-12-05|20201205|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Saturday|Sat|7|False|986
2020-12-06|20201206|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Sunday|Sun|1|False|986
2020-12-07|20201207|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Monday|Mon|2|True|987
2020-12-08|20201208|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Tuesday|Tue|3|True|988
2020-12-09|20201209|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Wednesday|Wed|4|True|989
2020-12-10|20201210|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Thursday|Thu|5|True|990
2020-12-11|20201211|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Friday|Fri|6|True|991
2020-12-12|20201212|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Saturday|Sat|7|False|991
2020-12-13|20201213|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Sunday|Sun|1|False|991
2020-12-14|20201214|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Monday|Mon|2|True|992
2020-12-15|20201215|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Tuesday|Tue|3|True|993
2020-12-16|20201216|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Wednesday|Wed|4|True|994
2020-12-17|20201217|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Thursday|Thu|5|True|995
2020-12-18|20201218|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Friday|Fri|6|True|996
2020-12-19|20201219|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Saturday|Sat|7|False|996
2020-12-20|20201220|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Sunday|Sun|1|False|996
2020-12-21|20201221|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Monday|Mon|2|True|997
2020-12-22|20201222|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Tuesday|Tue|3|True|998
2020-12-23|20201223|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Wednesday|Wed|4|True|999
2020-12-24|20201224|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Thursday|Thu|5|True|1000
2020-12-25|20201225|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Friday|Fri|6|False|1000
2020-12-26|20201226|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Saturday|Sat|7|False|1000
2020-12-27|20201227|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Sunday|Sun|1|False|1000
2020-12-28|20201228|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Monday|Mon|2|True|1001
2020-12-29|20201229|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Tuesday|Tue|3|True|1002
2020-12-30|20201230|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Wednesday|Wed|4|True|1003
2020-12-31|20201231|2020|Q4-2020|8084|Q4|December 2020|Dec 2020|24252|December|Dec|12|Thursday|Thu|5|True|1004
