OrderKey|CustomerKey|StoreKey|Order Date|Delivery Date|Currency Code
328408|77413|999999|2018-12-28|2019-01-01|AUD
328409|324941|999999|2018-12-28|2018-12-30|CAD
328410|1955410|999999|2018-12-28|2018-12-30|USD
328411|1004671|420|2018-12-28|2018-12-28|GBP
328412|2005485|999999|2018-12-28|2018-12-30|USD
328413|79131|999999|2018-12-28|2018-12-30|AUD
328500|500417|999999|2018-12-29|2018-12-30|EUR
328501|502764|200|2018-12-29|2018-12-29|EUR
328502|1899258|999999|2018-12-29|2019-01-02|USD
328503|2039662|550|2018-12-29|2018-12-29|USD
328504|1481244|999999|2018-12-29|2018-12-30|USD
328505|990924|400|2018-12-29|2018-12-29|GBP
328506|1996805|470|2018-12-29|2018-12-29|USD
328507|1779351|430|2018-12-29|2018-12-29|USD
328508|1625232|670|2018-12-29|2018-12-29|USD
328509|1951157|670|2018-12-29|2018-12-29|USD
328510|1439637|999999|2018-12-29|2019-01-02|USD
328511|2028380|550|2018-12-29|2018-12-29|USD
328512|999752|999999|2018-12-29|2019-01-03|GBP
328513|1578777|510|2018-12-29|2018-12-29|USD
328514|623204|999999|2018-12-29|2019-01-01|EUR
328515|1646059|999999|2018-12-29|2018-12-30|USD
328516|2052117|999999|2018-12-29|2019-01-01|USD
328517|467421|999999|2018-12-29|2018-12-31|EUR
328518|559018|230|2018-12-29|2018-12-29|EUR
328519|1970845|440|2018-12-29|2018-12-29|USD
328520|1927194|660|2018-12-29|2018-12-29|USD
328521|1513435|605|2018-12-29|2018-12-29|USD
328522|323221|999999|2018-12-29|2018-12-31|CAD
328523|1630463|610|2018-12-29|2018-12-29|USD
328524|1327960|470|2018-12-29|2018-12-29|USD
328600|1866061|999999|2018-12-30|2018-12-31|USD
328601|1597406|999999|2018-12-30|2019-01-02|USD
328700|974784|360|2018-12-31|2018-12-31|GBP
328701|494620|999999|2018-12-31|2019-01-03|EUR
328702|1925119|999999|2018-12-31|2019-01-02|USD
328703|462094|999999|2018-12-31|2019-01-02|EUR
328704|172346|999999|2018-12-31|2019-01-03|AUD
328705|1655136|540|2018-12-31|2018-12-31|USD
328706|1845011|999999|2018-12-31|2019-01-03|USD
328707|216974|999999|2018-12-31|2019-01-03|CAD
328708|183914|999999|2018-12-31|2019-01-01|AUD
328709|984599|999999|2018-12-31|2019-01-04|GBP
328800|803022|330|2019-01-01|2019-01-01|EUR
328801|1647704|999999|2019-01-01|2019-01-04|USD
328802|985334|999999|2019-01-01|2019-01-05|GBP
328803|874760|999999|2019-01-01|2019-01-02|EUR
328804|1693705|999999|2019-01-01|2019-01-03|USD
328805|28538|40|2019-01-01|2019-01-01|AUD
328806|1679618|999999|2019-01-01|2019-01-03|USD
328807|566514|999999|2019-01-01|2019-01-05|EUR
328808|1963081|999999|2019-01-01|2019-01-02|USD
328809|1961220|540|2019-01-01|2019-01-01|USD
328810|297805|80|2019-01-01|2019-01-01|CAD
328811|1289233|999999|2019-01-01|2019-01-03|USD
328812|1980266|999999|2019-01-01|2019-01-04|USD
328900|1443243|490|2019-01-02|2019-01-02|USD
328901|469930|999999|2019-01-02|2019-01-03|EUR
328902|1835658|999999|2019-01-02|2019-01-05|USD
328903|492559|999999|2019-01-02|2019-01-03|EUR
328904|1572139|470|2019-01-02|2019-01-02|USD
328905|1880968|999999|2019-01-02|2019-01-05|USD
328906|106070|999999|2019-01-02|2019-01-04|AUD
328907|435691|999999|2019-01-02|2019-01-03|EUR
328908|452209|999999|2019-01-02|2019-01-04|EUR
328909|1078598|420|2019-01-02|2019-01-02|GBP
328910|1238893|999999|2019-01-02|2019-01-06|USD
328911|97501|35|2019-01-02|2019-01-02|AUD
328912|1848815|999999|2019-01-02|2019-01-05|USD
328913|250397|100|2019-01-02|2019-01-02|CAD
328914|1769035|999999|2019-01-02|2019-01-05|USD
328916|1351129|999999|2019-01-02|2019-01-04|USD
329000|255073|80|2019-01-03|2019-01-03|CAD
329001|1829042|999999|2019-01-03|2019-01-05|USD
329002|1843882|999999|2019-01-03|2019-01-04|USD
329003|1416658|510|2019-01-03|2019-01-03|USD
329004|313069|80|2019-01-03|2019-01-03|CAD
329005|1370985|999999|2019-01-03|2019-01-06|USD
329006|1510881|999999|2019-01-03|2019-01-08|USD
329007|1538921|999999|2019-01-03|2019-01-05|USD
329008|1870233|999999|2019-01-03|2019-01-07|USD
329009|1462644|430|2019-01-03|2019-01-03|USD
329010|802848|999999|2019-01-03|2019-01-04|EUR
329011|222319|100|2019-01-03|2019-01-03|CAD
329012|1238045|999999|2019-01-03|2019-01-05|USD
329013|828217|999999|2019-01-03|2019-01-07|EUR
329014|2099347|450|2019-01-03|2019-01-03|USD
329015|695073|999999|2019-01-03|2019-01-04|EUR
329016|865280|999999|2019-01-03|2019-01-09|EUR
329100|1261590|999999|2019-01-04|2019-01-05|USD
329101|1500391|490|2019-01-04|2019-01-04|USD
329102|1211068|999999|2019-01-04|2019-01-07|USD
329103|1133106|420|2019-01-04|2019-01-04|GBP
329104|1492238|999999|2019-01-04|2019-01-06|USD
329105|375484|74|2019-01-04|2019-01-04|CAD
329106|889988|999999|2019-01-04|2019-01-06|EUR
329107|698005|999999|2019-01-04|2019-01-06|EUR
329108|123498|999999|2019-01-04|2019-01-06|AUD
329109|1299781|999999|2019-01-04|2019-01-08|USD
329110|1531482|999999|2019-01-04|2019-01-07|USD
329200|521439|999999|2019-01-05|2019-01-07|EUR
329201|568839|190|2019-01-05|2019-01-05|EUR
329202|1422761|560|2019-01-05|2019-01-05|USD
329203|1545316|470|2019-01-05|2019-01-05|USD
329204|1314746|605|2019-01-05|2019-01-05|USD
329205|991911|420|2019-01-05|2019-01-05|GBP
329206|1108321|370|2019-01-05|2019-01-05|GBP
329207|1402616|999999|2019-01-05|2019-01-08|USD
329208|1569394|999999|2019-01-05|2019-01-07|USD
329209|693577|999999|2019-01-05|2019-01-09|EUR
329210|1428810|999999|2019-01-05|2019-01-08|USD
329211|132133|10|2019-01-05|2019-01-05|AUD
329212|281228|100|2019-01-05|2019-01-05|CAD
329213|1263892|999999|2019-01-05|2019-01-06|USD
329214|678613|999999|2019-01-05|2019-01-09|EUR
329215|920144|420|2019-01-05|2019-01-05|GBP
329216|1712795|550|2019-01-05|2019-01-05|USD
329217|522794|230|2019-01-05|2019-01-05|EUR
329218|500587|200|2019-01-05|2019-01-05|EUR
329300|2001787|999999|2019-01-06|2019-01-09|USD
329400|427046|999999|2019-01-07|2019-01-10|EUR
329401|1732301|605|2019-01-07|2019-01-07|USD
329402|465757|240|2019-01-07|2019-01-07|EUR
329403|1931875|620|2019-01-07|2019-01-07|USD
329404|278457|999999|2019-01-07|2019-01-08|CAD
329405|343400|100|2019-01-07|2019-01-07|CAD
329406|596896|210|2019-01-07|2019-01-07|EUR
329500|820711|330|2019-01-08|2019-01-08|EUR
329501|464564|999999|2019-01-08|2019-01-11|EUR
329502|1413474|999999|2019-01-08|2019-01-10|USD
329503|270586|999999|2019-01-08|2019-01-10|CAD
329504|655825|120|2019-01-08|2019-01-08|EUR
329505|1329217|999999|2019-01-08|2019-01-10|USD
329506|1668587|999999|2019-01-08|2019-01-11|USD
329507|1852683|465|2019-01-08|2019-01-08|USD
329600|872633|999999|2019-01-09|2019-01-12|EUR
329601|627996|999999|2019-01-09|2019-01-10|EUR
329602|1600189|605|2019-01-09|2019-01-09|USD
329603|89832|999999|2019-01-09|2019-01-10|AUD
329604|659618|999999|2019-01-09|2019-01-12|EUR
329605|1863437|465|2019-01-09|2019-01-09|USD
329606|1443639|999999|2019-01-09|2019-01-13|USD
329607|803903|999999|2019-01-09|2019-01-12|EUR
329608|299786|999999|2019-01-09|2019-01-12|CAD
329609|360366|999999|2019-01-09|2019-01-11|CAD
329700|1085415|999999|2019-01-10|2019-01-13|GBP
329701|812008|999999|2019-01-10|2019-01-11|EUR
329702|1975352|999999|2019-01-10|2019-01-12|USD
329703|383394|80|2019-01-10|2019-01-10|CAD
329704|152205|10|2019-01-10|2019-01-10|AUD
329705|909725|380|2019-01-10|2019-01-10|GBP
329706|267415|90|2019-01-10|2019-01-10|CAD
329707|1375810|999999|2019-01-10|2019-01-14|USD
329708|1626058|540|2019-01-10|2019-01-10|USD
329800|1568848|999999|2019-01-11|2019-01-16|USD
329801|864149|999999|2019-01-11|2019-01-13|EUR
329802|825334|999999|2019-01-11|2019-01-15|EUR
329803|1227087|480|2019-01-11|2019-01-11|USD
329804|1421327|480|2019-01-11|2019-01-11|USD
329900|275213|80|2019-01-12|2019-01-12|CAD
329901|227002|74|2019-01-12|2019-01-12|CAD
329902|1684201|999999|2019-01-12|2019-01-13|USD
329903|1510442|999999|2019-01-12|2019-01-15|USD
329904|367986|74|2019-01-12|2019-01-12|CAD
329905|1555309|999999|2019-01-12|2019-01-14|USD
329906|1918085|999999|2019-01-12|2019-01-13|USD
329907|1953305|999999|2019-01-12|2019-01-13|USD
329908|1037540|370|2019-01-12|2019-01-12|GBP
329909|1209807|440|2019-01-12|2019-01-12|USD
330100|949448|999999|2019-01-14|2019-01-18|GBP
330101|509108|190|2019-01-14|2019-01-14|EUR
330102|1267456|570|2019-01-14|2019-01-14|USD
330103|1214993|999999|2019-01-14|2019-01-15|USD
330200|1278529|999999|2019-01-15|2019-01-21|USD
330201|362534|999999|2019-01-15|2019-01-17|CAD
330202|1971297|999999|2019-01-15|2019-01-17|USD
330203|1978518|999999|2019-01-15|2019-01-16|USD
330204|1463387|999999|2019-01-15|2019-01-17|USD
330300|699535|999999|2019-01-16|2019-01-17|EUR
330301|846214|999999|2019-01-16|2019-01-18|EUR
330302|885968|999999|2019-01-16|2019-01-18|EUR
330303|1255692|999999|2019-01-16|2019-01-18|USD
330304|1447431|480|2019-01-16|2019-01-16|USD
330305|343561|999999|2019-01-16|2019-01-19|CAD
330306|1794173|999999|2019-01-16|2019-01-18|USD
330400|1021736|999999|2019-01-17|2019-01-19|GBP
330401|2059595|999999|2019-01-17|2019-01-21|USD
330402|1994982|999999|2019-01-17|2019-01-18|USD
330403|588185|999999|2019-01-17|2019-01-18|EUR
330404|447582|999999|2019-01-17|2019-01-21|EUR
330405|321570|999999|2019-01-17|2019-01-20|CAD
330406|598137|999999|2019-01-17|2019-01-21|EUR
330407|138537|40|2019-01-17|2019-01-17|AUD
330500|1276606|999999|2019-01-18|2019-01-22|USD
330501|1846392|490|2019-01-18|2019-01-18|USD
330502|510257|999999|2019-01-18|2019-01-19|EUR
330503|248690|80|2019-01-18|2019-01-18|CAD
330504|261910|999999|2019-01-18|2019-01-19|CAD
330600|560720|230|2019-01-19|2019-01-19|EUR
330601|1786837|999999|2019-01-19|2019-01-20|USD
330602|1104629|999999|2019-01-19|2019-01-22|GBP
330603|1496485|999999|2019-01-19|2019-01-21|USD
330604|946502|420|2019-01-19|2019-01-19|GBP
330605|2065876|999999|2019-01-19|2019-01-23|USD
330606|376974|999999|2019-01-19|2019-01-22|CAD
330607|123122|999999|2019-01-19|2019-01-22|AUD
330608|1871778|999999|2019-01-19|2019-01-21|USD
330609|1787841|470|2019-01-19|2019-01-19|USD
330800|966931|400|2019-01-21|2019-01-21|GBP
330801|1160758|999999|2019-01-21|2019-01-25|GBP
330802|1621732|999999|2019-01-21|2019-01-24|USD
330803|500839|270|2019-01-21|2019-01-21|EUR
330900|2004745|490|2019-01-22|2019-01-22|USD
330901|194692|60|2019-01-22|2019-01-22|AUD
330902|479321|240|2019-01-22|2019-01-22|EUR
330903|822676|340|2019-01-22|2019-01-22|EUR
330904|296868|999999|2019-01-22|2019-01-25|CAD
331000|226013|80|2019-01-23|2019-01-23|CAD
331001|1444362|999999|2019-01-23|2019-01-27|USD
331002|1640061|999999|2019-01-23|2019-01-26|USD
331003|1604329|999999|2019-01-23|2019-01-27|USD
331004|1366093|999999|2019-01-23|2019-01-24|USD
331005|542485|999999|2019-01-23|2019-01-27|EUR
331006|851023|999999|2019-01-23|2019-01-24|EUR
331100|1181091|390|2019-01-24|2019-01-24|GBP
331101|892955|999999|2019-01-24|2019-01-27|EUR
331102|410712|220|2019-01-24|2019-01-24|EUR
331103|66722|60|2019-01-24|2019-01-24|AUD
331104|1618664|480|2019-01-24|2019-01-24|USD
331105|2071975|480|2019-01-24|2019-01-24|USD
331106|495544|270|2019-01-24|2019-01-24|EUR
331107|118162|999999|2019-01-24|2019-01-27|AUD
331200|1631231|999999|2019-01-25|2019-01-28|USD
331201|1449625|490|2019-01-25|2019-01-25|USD
331202|285405|999999|2019-01-25|2019-01-31|CAD
331203|419191|999999|2019-01-25|2019-01-29|EUR
331204|1587448|999999|2019-01-25|2019-01-30|USD
331300|1820369|999999|2019-01-26|2019-01-30|USD
331301|1422658|999999|2019-01-26|2019-01-30|USD
331302|1388676|999999|2019-01-26|2019-01-30|USD
331303|1748140|999999|2019-01-26|2019-01-29|USD
331304|1289369|470|2019-01-26|2019-01-26|USD
331305|81993|999999|2019-01-26|2019-01-28|AUD
331306|566788|999999|2019-01-26|2019-01-29|EUR
331307|631112|180|2019-01-26|2019-01-26|EUR
331308|1894588|999999|2019-01-26|2019-01-28|USD
331309|1109419|999999|2019-01-26|2019-01-28|GBP
331500|1594114|510|2019-01-28|2019-01-28|USD
331501|1083163|400|2019-01-28|2019-01-28|GBP
331502|1557688|430|2019-01-28|2019-01-28|USD
331503|9680|50|2019-01-28|2019-01-28|AUD
331600|1140134|999999|2019-01-29|2019-02-04|GBP
331601|255536|999999|2019-01-29|2019-02-01|CAD
331602|1607068|540|2019-01-29|2019-01-29|USD
331603|197312|999999|2019-01-29|2019-02-02|AUD
331604|105586|999999|2019-01-29|2019-02-01|AUD
331700|1410695|465|2019-01-30|2019-01-30|USD
331701|1402712|465|2019-01-30|2019-01-30|USD
331702|405808|999999|2019-01-30|2019-02-03|EUR
331703|600223|120|2019-01-30|2019-01-30|EUR
331704|378314|100|2019-01-30|2019-01-30|CAD
331705|416834|999999|2019-01-30|2019-02-01|EUR
331706|1928459|999999|2019-01-30|2019-02-01|USD
331800|822422|999999|2019-01-31|2019-02-04|EUR
331801|744308|999999|2019-01-31|2019-02-03|EUR
331802|455271|999999|2019-01-31|2019-02-02|EUR
331803|1315365|999999|2019-01-31|2019-02-06|USD
331804|1668090|999999|2019-01-31|2019-02-03|USD
331805|360423|999999|2019-01-31|2019-02-04|CAD
331806|1725877|999999|2019-01-31|2019-02-02|USD
331807|624880|160|2019-01-31|2019-01-31|EUR
331900|453783|999999|2019-02-01|2019-02-03|EUR
331901|2020228|999999|2019-02-01|2019-02-03|USD
331902|244781|80|2019-02-01|2019-02-01|CAD
331903|170762|50|2019-02-01|2019-02-01|AUD
331904|40464|35|2019-02-01|2019-02-01|AUD
332000|517703|999999|2019-02-02|2019-02-09|EUR
332001|988086|999999|2019-02-02|2019-02-05|GBP
332002|1003747|999999|2019-02-02|2019-02-04|GBP
332003|1370985|630|2019-02-02|2019-02-02|USD
332004|1083529|400|2019-02-02|2019-02-02|GBP
332005|466479|210|2019-02-02|2019-02-02|EUR
332006|1907686|999999|2019-02-02|2019-02-05|USD
332007|1246662|999999|2019-02-02|2019-02-04|USD
332008|476744|999999|2019-02-02|2019-02-05|EUR
332009|256789|999999|2019-02-02|2019-02-04|CAD
332200|25308|35|2019-02-04|2019-02-04|AUD
332201|324575|999999|2019-02-04|2019-02-06|CAD
332202|527539|999999|2019-02-04|2019-02-08|EUR
332203|1354271|510|2019-02-04|2019-02-04|USD
332300|1758991|430|2019-02-05|2019-02-05|USD
332301|827041|999999|2019-02-05|2019-02-07|EUR
332302|1479490|999999|2019-02-05|2019-02-07|USD
332303|1638478|999999|2019-02-05|2019-02-10|USD
332304|1581146|560|2019-02-05|2019-02-05|USD
332400|361966|74|2019-02-06|2019-02-06|CAD
332401|1393030|999999|2019-02-06|2019-02-08|USD
332402|1567300|999999|2019-02-06|2019-02-10|USD
332403|557277|270|2019-02-06|2019-02-06|EUR
332404|1757836|999999|2019-02-06|2019-02-10|USD
332405|1324853|540|2019-02-06|2019-02-06|USD
332406|224588|999999|2019-02-06|2019-02-10|CAD
332500|478833|999999|2019-02-07|2019-02-11|EUR
332501|2095799|470|2019-02-07|2019-02-07|USD
332502|1551212|999999|2019-02-07|2019-02-08|USD
332503|1398617|999999|2019-02-07|2019-02-09|USD
332504|1067185|999999|2019-02-07|2019-02-09|GBP
332505|1516795|610|2019-02-07|2019-02-07|USD
332506|1555615|560|2019-02-07|2019-02-07|USD
332507|1841637|660|2019-02-07|2019-02-07|USD
332600|2016036|610|2019-02-08|2019-02-08|USD
332601|588558|999999|2019-02-08|2019-02-10|EUR
332602|311681|999999|2019-02-08|2019-02-10|CAD
332603|1539005|480|2019-02-08|2019-02-08|USD
332604|1868410|590|2019-02-08|2019-02-08|USD
332700|1724660|999999|2019-02-09|2019-02-13|USD
332701|983163|999999|2019-02-09|2019-02-12|GBP
332702|348671|999999|2019-02-09|2019-02-10|CAD
332703|1306101|999999|2019-02-09|2019-02-11|USD
332704|861709|999999|2019-02-09|2019-02-14|EUR
332705|2061916|430|2019-02-09|2019-02-09|USD
332706|957999|999999|2019-02-09|2019-02-11|GBP
332707|661854|999999|2019-02-09|2019-02-13|EUR
332708|651856|150|2019-02-09|2019-02-09|EUR
332709|575652|220|2019-02-09|2019-02-09|EUR
332900|689243|999999|2019-02-11|2019-02-14|EUR
332901|612827|180|2019-02-11|2019-02-11|EUR
332902|2054642|999999|2019-02-11|2019-02-12|USD
332903|862444|999999|2019-02-11|2019-02-16|EUR
332904|581047|999999|2019-02-11|2019-02-13|EUR
333000|1927050|590|2019-02-12|2019-02-12|USD
333001|269244|999999|2019-02-12|2019-02-16|CAD
333002|852019|320|2019-02-12|2019-02-12|EUR
333003|632448|160|2019-02-12|2019-02-12|EUR
333004|806354|999999|2019-02-12|2019-02-13|EUR
333005|40290|10|2019-02-12|2019-02-12|AUD
333006|401064|240|2019-02-12|2019-02-12|EUR
333100|1672021|620|2019-02-13|2019-02-13|USD
333101|1273777|490|2019-02-13|2019-02-13|USD
333102|2022681|430|2019-02-13|2019-02-13|USD
333103|1631886|999999|2019-02-13|2019-02-14|USD
333104|64491|10|2019-02-13|2019-02-13|AUD
333105|1836077|999999|2019-02-13|2019-02-16|USD
333106|1200393|999999|2019-02-13|2019-02-16|USD
333107|265422|999999|2019-02-13|2019-02-14|CAD
333108|344323|999999|2019-02-13|2019-02-17|CAD
333109|537704|999999|2019-02-13|2019-02-17|EUR
333110|70663|60|2019-02-13|2019-02-13|AUD
333200|1375220|999999|2019-02-14|2019-02-18|USD
333201|666174|999999|2019-02-14|2019-02-17|EUR
333202|316299|999999|2019-02-14|2019-02-15|CAD
333203|999342|999999|2019-02-14|2019-02-16|GBP
333204|2052182|530|2019-02-14|2019-02-14|USD
333205|901|999999|2019-02-14|2019-02-18|AUD
333206|1814452|999999|2019-02-14|2019-02-16|USD
333207|1493178|999999|2019-02-14|2019-02-17|USD
333208|1006711|370|2019-02-14|2019-02-14|GBP
333209|247617|90|2019-02-14|2019-02-14|CAD
333210|181917|35|2019-02-14|2019-02-14|AUD
333211|928518|999999|2019-02-14|2019-02-16|GBP
333212|1014084|999999|2019-02-14|2019-02-17|GBP
333300|530151|999999|2019-02-15|2019-02-16|EUR
333301|1811089|999999|2019-02-15|2019-02-18|USD
333302|991039|999999|2019-02-15|2019-02-18|GBP
333303|871077|310|2019-02-15|2019-02-15|EUR
333304|840981|999999|2019-02-15|2019-02-19|EUR
333305|1071680|999999|2019-02-15|2019-02-17|GBP
333306|261464|999999|2019-02-15|2019-02-19|CAD
333307|811409|999999|2019-02-15|2019-02-16|EUR
333308|1550789|999999|2019-02-15|2019-02-18|USD
333309|618015|999999|2019-02-15|2019-02-19|EUR
333400|646490|999999|2019-02-16|2019-02-18|EUR
333401|1576074|560|2019-02-16|2019-02-16|USD
333402|938416|999999|2019-02-16|2019-02-17|GBP
333403|1758861|550|2019-02-16|2019-02-16|USD
333404|813026|340|2019-02-16|2019-02-16|EUR
333405|291695|999999|2019-02-16|2019-02-18|CAD
333406|170638|999999|2019-02-16|2019-02-20|AUD
333407|843438|999999|2019-02-16|2019-02-18|EUR
333408|1874193|440|2019-02-16|2019-02-16|USD
333409|1288442|999999|2019-02-16|2019-02-20|USD
333410|1381302|999999|2019-02-16|2019-02-19|USD
333411|1466606|585|2019-02-16|2019-02-16|USD
333412|2055292|590|2019-02-16|2019-02-16|USD
333413|1615057|999999|2019-02-16|2019-02-17|USD
333414|1453290|465|2019-02-16|2019-02-16|USD
333415|1523193|670|2019-02-16|2019-02-16|USD
333416|399087|999999|2019-02-16|2019-02-19|CAD
333417|950664|999999|2019-02-16|2019-02-19|GBP
333418|1526254|530|2019-02-16|2019-02-16|USD
333500|1646552|610|2019-02-17|2019-02-17|USD
333600|438390|999999|2019-02-18|2019-02-20|EUR
333601|435710|999999|2019-02-18|2019-02-24|EUR
333602|63055|999999|2019-02-18|2019-02-22|AUD
333603|1373247|999999|2019-02-18|2019-02-22|USD
333604|1325345|999999|2019-02-18|2019-02-20|USD
333605|681700|999999|2019-02-18|2019-02-20|EUR
333606|211010|999999|2019-02-18|2019-02-25|CAD
333607|209454|999999|2019-02-18|2019-02-26|CAD
333608|1755308|450|2019-02-18|2019-02-18|USD
333700|1939709|999999|2019-02-19|2019-02-20|USD
333701|1179622|370|2019-02-19|2019-02-19|GBP
333702|175955|999999|2019-02-19|2019-02-22|AUD
333703|724040|999999|2019-02-19|2019-02-23|EUR
333704|448054|999999|2019-02-19|2019-02-22|EUR
333705|1259915|999999|2019-02-19|2019-02-24|USD
333706|36788|999999|2019-02-19|2019-02-20|AUD
333707|858548|999999|2019-02-19|2019-02-21|EUR
333708|1929593|999999|2019-02-19|2019-02-21|USD
333709|311312|999999|2019-02-19|2019-02-24|CAD
333710|1525652|620|2019-02-19|2019-02-19|USD
333711|174031|999999|2019-02-19|2019-02-23|AUD
333800|1506061|660|2019-02-20|2019-02-20|USD
333801|1953786|630|2019-02-20|2019-02-20|USD
333802|2081149|999999|2019-02-20|2019-02-22|USD
333803|127283|999999|2019-02-20|2019-02-25|AUD
333804|507386|255|2019-02-20|2019-02-20|EUR
333805|604285|999999|2019-02-20|2019-02-21|EUR
333806|404189|999999|2019-02-20|2019-02-23|EUR
333807|1497793|660|2019-02-20|2019-02-20|USD
333808|148138|40|2019-02-20|2019-02-20|AUD
333809|1685292|999999|2019-02-20|2019-02-22|USD
333810|1548444|999999|2019-02-20|2019-02-23|USD
333811|645673|150|2019-02-20|2019-02-20|EUR
333812|132067|999999|2019-02-20|2019-02-23|AUD
333813|1519791|999999|2019-02-20|2019-02-22|USD
333814|790574|290|2019-02-20|2019-02-20|EUR
333815|161550|999999|2019-02-20|2019-02-25|AUD
333900|1905563|999999|2019-02-21|2019-02-24|USD
