OrderKey|Line Number|ProductKey|Quantity|Unit Price|Net Price|Unit Cost
316405|0|1551|3|299|272.09|137.5
316405|1|1605|3|289.99|266.7908|96.08
316406|0|1660|3|289.99|289.99|96.08
316406|1|1584|3|9.99|9.4905|5.09
316407|0|1650|3|289.99|275.4905|96.08
316407|1|1740|5|28|24.08|14.28
316408|0|1519|1|310|310|142.56
316408|1|583|10|251|251|83.16
316408|2|430|4|269.95|269.95|137.63
316408|3|2067|5|665.94|659.2806|220.64
316500|0|1639|2|9.99|9.99|5.09
316501|0|446|1|219.95|219.95|112.14
316501|1|1579|4|219|199.29|72.56
316502|0|536|1|99|89.1|50.47
316503|0|1504|1|208|208|95.65
316504|0|764|7|39.9|37.107|13.22
316504|1|1579|2|219|190.53|72.56
316504|2|2490|5|14.99|14.0906|7.64
316505|0|1112|2|645|586.95|213.7
316600|0|352|4|320|320|163.15
316600|1|1633|3|13.89|13.3344|6.39
316600|2|2092|1|791|711.9|363.75
316601|0|1101|6|568|488.48|188.19
316601|1|1529|2|255|244.8|117.27
316601|2|1530|2|266|266|122.32
316602|0|1607|3|179.99|161.991|82.77
316602|1|1938|2|129.99|115.6911|66.27
316603|0|2110|4|1475|1327.5|488.7
316604|0|1530|1|266|234.08|122.32
316604|1|718|4|159|159|73.12
316604|2|2444|3|4.99|4.4411|2.54
316605|0|1594|1|9.99|8.991|5.09
316605|1|1545|2|268|238.52|123.24
316605|2|1268|6|49.96|42.9656|25.47
316605|3|159|1|1099.99|967.9912|505.85
316606|0|2168|2|149|131.12|75.96
316607|0|1658|9|109.99|94.5914|56.08
316607|1|437|1|499.9|439.912|254.86
316607|2|561|1|139|127.88|70.87
316607|3|656|1|158|137.46|72.66
316608|0|170|2|109|94.83|50.13
316609|0|2493|2|24.99|24.99|12.74
316610|0|1579|1|219|212.43|72.56
316610|1|2516|2|3.35|2.9815|1.71
316610|2|928|1|33.99|30.591|17.33
316611|0|750|3|9.5|8.93|4.37
316611|1|2514|1|129.99|129.99|43.07
316611|2|1585|3|22.89|20.1432|7.58
316800|0|435|2|269.95|269.95|137.63
316801|0|2114|1|257.5|257.5|131.28
316802|0|1438|1|290|284.2|133.36
316802|1|1195|1|655|655|301.21
316803|0|1462|4|268|235.84|123.24
316804|0|1513|1|269|234.03|123.7
316804|1|140|2|499.99|429.9914|229.93
316804|2|2503|2|9.99|8.5914|5.09
316900|0|132|4|200|174|101.97
316900|1|294|4|299|275.08|152.44
316901|0|2060|7|94.99|81.6914|48.43
316902|0|1610|3|289.99|269.6907|96.08
316903|0|1252|2|59.99|53.991|30.58
316903|1|1412|2|289|248.54|132.9
316904|0|1515|6|230|230|105.77
316904|1|436|1|369|369|188.13
316905|0|1570|1|398|398|131.87
317000|0|1596|8|12.66|12.027|5.82
317001|0|1708|1|70.13|62.4157|32.25
317001|1|1409|2|589|547.77|195.15
317002|0|1425|6|529|486.68|175.27
317002|1|2024|1|94.99|94.99|48.43
317002|2|2107|2|791|719.81|363.75
317003|0|1654|3|259.99|228.7912|86.14
317003|1|594|2|299|299|137.5
317004|0|808|2|12.95|12.95|6.6
317004|1|2514|1|129.99|113.0913|43.07
317004|2|378|3|758|667.04|348.58
317004|3|113|2|249.99|224.991|82.83
317004|4|299|1|199|185.07|101.46
317004|5|517|2|819|819|271.35
317004|6|2498|1|23.72|23.72|12.09
317005|0|1612|2|179.99|163.7909|82.77
317005|1|1455|2|290|249.4|133.36
317006|0|1954|2|299.99|269.991|152.94
317006|1|1453|1|258|258|118.65
317007|0|1437|1|199|199|91.51
317008|0|1996|6|199.99|199.99|91.97
317008|1|1577|6|219|199.29|72.56
317100|0|2499|1|23.72|20.8736|12.09
317100|1|1528|2|302|277.84|100.06
317100|2|1415|1|300|300|137.96
317101|0|427|8|469|417.41|215.68
317102|0|495|2|139|122.32|70.87
317102|1|107|4|132.99|122.3508|61.16
317103|0|169|1|119|117.81|54.72
317104|0|582|1|299|299|137.5
317105|0|439|2|559|514.28|257.06
317105|1|1424|7|200|180|91.97
317105|2|1705|3|6.88|5.9168|3.16
317106|0|436|3|369|324.72|188.13
317106|1|1796|1|43|43|21.92
317107|0|433|2|969|833.34|321.05
317107|1|1826|3|32|32|16.31
317108|0|1058|5|312|312|143.48
317200|0|585|1|139|137.61|70.87
317200|1|1747|2|109|95.92|36.11
317200|2|1704|3|6.99|6.0813|3.56
317200|3|1489|1|310|266.6|142.56
317201|0|1643|1|57.88|50.9344|26.62
317201|1|1632|3|17.99|17.99|8.27
317201|2|813|2|13.5|12.285|6.88
317202|0|1543|4|402|357.78|133.19
317203|0|1484|3|208|208|95.65
317204|0|1534|2|398|378.1|131.87
315502|2|1928|4|899|791.12|413.42
315502|3|1670|1|8.99|8.99|4.13
315502|4|164|4|1592.2|1417.058|527.53
315503|0|1248|7|49.99|49.4901|25.49
315503|1|1570|4|398|358.2|131.87
315504|0|955|7|196.9|169.334|90.55
315505|0|500|4|69|69|22.86
315505|1|44|2|232|220.4|106.69
315600|0|2507|8|4.74|4.74|2.42
315600|1|122|2|279.99|263.1906|128.76
315601|0|1329|2|16.99|16.99|7.81
315602|0|1683|2|4.99|4.3912|2.54
315602|1|1646|5|159.99|159.99|73.57
315602|2|1605|9|289.99|260.991|96.08
315603|0|1588|1|13.89|12.6399|6.39
315604|0|1192|1|600|600|275.92
315604|1|1622|3|219|219|72.56
315604|2|438|5|919|808.72|304.48
315604|3|1431|1|256|225.28|117.73
315604|4|148|2|2899.99|2899.99|960.82
315604|5|2191|4|339|298.32|155.89
315604|6|1429|3|289|289|132.9
315605|0|169|6|119|119|54.72
315605|1|468|2|179|179|82.32
315605|2|1573|2|58.99|58.99|27.13
315606|0|2381|4|199.99|177.9911|101.96
315607|0|1658|5|109.99|100.0909|56.08
315607|1|1606|3|159.99|143.991|73.57
315607|2|1558|1|380|330.6|125.9
315608|0|1472|2|239|215.1|109.91
315608|1|1444|1|230|230|105.77
315608|2|1690|3|16.99|15.9706|5.63
315700|0|1673|3|5.5|4.895|2.8
315700|1|1415|2|300|270|137.96
315700|2|2505|5|9.99|8.6913|5.09
315701|0|1623|1|219|208.05|72.56
315701|1|1695|8|4.98|4.6314|2.54
315702|0|2089|7|257.5|226.6|131.28
315702|1|1383|10|12.99|11.691|6.62
315702|2|774|1|15.5|13.64|7.9
315702|3|1651|5|159.99|142.3911|73.57
315702|4|1678|2|16.89|16.89|5.6
315702|5|1704|3|6.99|6.99|3.56
315702|6|429|8|599.9|533.911|275.87
315703|0|2512|2|129.99|129.99|43.07
315703|1|1440|9|189|185.22|86.91
315703|2|1583|5|13.89|12.7788|6.39
315704|0|2091|2|877.5|877.5|403.53
315705|0|1514|3|208|189.28|95.65
315705|1|2509|1|4.06|3.5728|2.07
315705|2|826|7|16.9|15.21|8.62
315705|3|1428|1|268|268|123.24
315705|4|686|5|149|149|68.52
315705|5|1657|7|179.99|156.5913|82.77
315706|0|108|2|132.99|123.6807|61.16
315706|1|1634|5|9.99|9.7902|5.09
315707|0|388|7|382.95|336.996|195.24
315707|1|483|4|99|87.12|50.47
315707|2|1361|1|49.99|45.9908|16.56
315708|0|1630|2|22.89|20.1432|7.58
315708|1|1466|1|290|252.3|133.36
315708|2|2056|4|199.99|177.9911|91.97
315708|3|445|2|559|486.33|257.06
315709|0|1396|5|22.99|22.99|10.57
315800|0|1645|4|57.88|51.5132|26.62
315801|0|526|1|129|129|65.77
315802|0|458|1|229.9|211.508|117.21
315803|0|1634|3|9.99|8.7912|5.09
315804|0|1604|6|259.99|259.99|86.14
315805|0|1644|2|57.88|57.88|26.62
315805|1|1517|3|267|267|122.78
315805|2|156|2|469.97|432.3724|216.12
315805|3|1628|3|13.89|12.501|6.39
315900|0|160|1|1099.99|1099.99|505.85
315900|1|342|9|599|599|275.46
315900|2|733|1|158|143.78|72.66
315901|0|1777|2|43|39.99|21.92
315902|0|2508|2|4.74|4.4082|2.42
315903|0|2463|3|30|26.1|15.29
315903|1|110|3|132.99|118.3611|61.16
315904|0|2150|3|149|132.61|75.96
315905|0|1563|3|268|230.48|123.24
315905|1|1702|3|16.99|15.4609|5.63
315905|2|1494|4|208|208|95.65
315906|0|1410|2|230|230|105.77
315906|1|1639|5|9.99|9.99|5.09
315907|0|2055|2|665.94|592.6866|220.64
315907|1|788|6|11.5|10.235|5.29
315907|2|1615|1|289.99|255.1912|96.08
315908|0|133|6|349.95|307.956|160.93
315908|1|66|1|25.69|22.6072|13.1
315908|3|1560|5|330|313.5|151.76
315908|4|701|2|169|145.34|77.72
315908|5|141|1|299.99|263.9912|152.94
315909|0|632|1|139|139|70.87
315909|1|728|2|196|176.4|90.13
315909|2|1577|5|219|199.29|72.56
315909|3|731|1|129|129|59.32
315909|4|1464|3|258|239.94|118.65
315909|5|1648|5|109.99|96.7912|56.08
315910|0|442|5|269.9|245.609|137.6
315910|1|1643|1|57.88|57.88|26.62
315910|2|2109|2|257.5|226.6|131.28
315910|3|1587|8|17.99|16.0111|8.27
315911|0|1053|4|588|588|194.82
316100|0|1609|2|259.99|259.99|86.14
316100|1|366|2|758|667.04|348.58
316100|2|172|3|169|155.48|55.99
316100|3|1647|3|179.99|158.3912|82.77
316101|0|773|1|15.9|15.9|8.11
316101|1|2093|1|508|508|258.99
316101|2|1340|5|14.19|14.19|7.23
316101|3|1498|5|300|264|137.96
316101|4|119|4|119.99|109.1909|61.17
316102|0|177|2|56.9|49.503|29.01
316102|1|1607|7|179.99|179.99|82.77
316103|0|1594|2|9.99|9.0909|5.09
316103|1|332|2|219|205.86|111.65
316104|0|2073|4|665.94|586.0272|220.64
316200|0|1681|9|6.89|6.4077|3.17
316200|1|370|1|382.95|382.95|195.24
316201|0|1377|8|16|16|8.16
316201|1|2130|1|445|445|204.64
316201|2|1447|1|299|299|137.5
316202|0|439|1|559|480.74|257.06
316203|0|184|2|99|88.11|45.53
316204|0|1194|4|633|633|291.09
316204|1|496|1|179|161.1|82.32
316204|2|1696|1|16.99|14.9512|5.63
316204|3|474|2|49|49|24.98
316205|0|788|1|11.5|11.5|5.29
316205|1|1611|2|159.99|142.3911|73.57
316205|2|507|2|259|259|119.11
316300|0|2087|1|791|735.63|363.75
316300|1|560|5|190|190|87.37
316300|2|2023|2|99.99|99.99|50.98
316300|3|447|6|229.9|200.013|117.21
316301|0|1668|1|6.99|6.0114|3.56
316302|0|410|5|1299|1143.12|430.38
316302|1|1667|1|5.5|4.785|2.8
316302|2|705|2|87|78.3|44.36
316303|0|1681|1|6.89|6.1321|3.17
314511|0|1412|5|289|271.66|132.9
314700|0|78|3|40.55|38.928|18.65
314700|1|1457|2|189|189|86.91
314701|0|1500|1|129|112.23|65.77
314701|1|474|7|49|49|24.98
314701|2|1313|1|205|205|94.27
314701|3|1771|1|34|31.62|17.33
314702|0|1142|8|391.9|391.9|180.22
314702|1|144|7|299.99|299.99|152.94
314702|2|110|1|132.99|132.99|61.16
314702|3|1310|2|28|28|14.28
314702|4|380|6|1299|1299|430.38
314702|5|1609|2|259.99|233.991|86.14
314703|0|1504|1|208|187.2|95.65
314703|1|1350|2|12.99|12.0807|6.62
314703|2|1476|3|288|253.44|132.44
314703|3|1681|1|6.89|6.89|3.17
314704|0|1437|1|199|177.11|91.51
314704|1|1656|7|159.99|159.99|73.57
314800|0|1674|2|6.99|6.2211|3.56
314800|1|1772|3|34|30.26|17.33
314801|0|434|3|599|521.13|275.46
314801|1|1469|1|200|174|91.97
314801|2|1369|7|43.81|38.5528|20.15
314802|0|369|1|699|692.01|321.44
314803|0|1498|1|300|258|137.96
314803|1|139|2|499.99|444.9911|229.93
314804|0|423|3|599|533.11|275.46
314804|1|416|1|969|901.17|321.05
314804|2|399|8|599|533.11|275.46
314805|0|1489|2|310|266.6|142.56
314805|1|513|1|99|88.11|50.47
314900|0|636|3|999|879.12|459.4
314900|1|458|1|229.9|229.9|117.21
314900|2|1062|1|312|299.52|143.48
314900|3|1617|2|57.99|57.99|26.67
314901|0|329|4|269|269|137.14
314902|0|1408|3|529|513.13|175.27
314902|1|2021|7|179.99|179.99|82.77
314902|2|1771|2|34|34|17.33
314902|3|1585|4|22.89|22.89|7.58
314902|4|1796|10|43|38.7|21.92
314902|5|459|3|269.9|234.813|137.6
314902|6|1681|1|6.89|6.3388|3.17
314903|0|1783|5|43|39.56|21.92
314903|1|1639|2|9.99|8.6913|5.09
314903|2|1519|3|310|310|142.56
314904|0|1375|2|42|39.06|13.92
314905|0|1658|7|109.99|109.99|56.08
314905|1|390|3|1299|1299|430.38
314906|0|1616|3|56.99|49.5813|26.21
314906|1|116|1|169.99|149.5912|86.67
314906|2|1996|1|199.99|199.99|91.97
314907|0|1575|4|60.99|60.99|28.05
314907|1|318|6|999|959.04|330.99
314907|2|1394|2|49.99|42.9914|16.56
314907|3|347|4|586|586|269.48
314907|4|1581|5|219|192.72|72.56
314907|5|1704|7|6.99|6.99|3.56
314908|0|1476|3|288|276.48|132.44
314908|1|432|2|499.9|499.9|254.86
315000|0|2505|7|9.99|8.6913|5.09
315001|0|1694|2|8.88|8.1696|4.08
315002|0|1452|1|293|263.7|134.74
315002|1|173|2|89.9|86.304|45.83
315003|0|930|4|33.99|33.99|17.33
315004|0|1681|6|6.89|6.201|3.17
315005|0|1595|5|22.89|20.3721|7.58
315005|1|2099|5|257.5|257.5|131.28
315006|0|438|1|919|919|304.48
315007|0|2098|1|508|508|258.99
315007|1|1513|1|269|269|123.7
315007|2|2509|1|4.06|3.7352|2.07
315008|0|1471|2|229|229|105.31
315008|1|612|3|2499|2149.14|827.97
315009|0|466|1|279|279|128.3
315009|1|593|2|459|459|152.08
315009|2|1627|1|17.99|17.99|8.27
315100|0|1437|4|199|183.08|91.51
315100|1|1627|1|17.99|16.0111|8.27
315101|0|2087|1|791|711.9|363.75
315101|1|1354|7|28.99|25.8011|13.33
315102|0|588|5|2499|2224.11|827.97
315102|1|327|1|279|242.73|142.24
315103|0|1482|4|239|239|109.91
315103|1|399|4|599|551.08|275.46
315103|2|458|2|229.9|204.611|117.21
315104|0|1577|4|219|219|72.56
315105|0|1634|1|9.99|8.5914|5.09
315200|0|1614|1|259.99|259.99|86.14
315200|1|1482|2|239|217.49|109.91
315200|2|418|1|269.95|232.157|137.63
315200|3|2115|2|877.5|877.5|403.53
315201|0|1654|1|259.99|223.5914|86.14
315201|1|353|1|384.9|384.9|196.23
315201|2|1436|2|258|237.36|118.65
315202|0|642|3|159|159|73.12
315203|0|2115|1|877.5|772.2|403.53
315204|0|1443|2|589|589|195.15
315204|1|1538|7|280|260.4|128.76
315204|2|688|1|118|106.2|54.26
315204|3|336|1|699|615.12|321.44
315204|4|2166|2|445|431.65|204.64
315204|5|1900|4|299.99|299.99|152.94
315205|0|175|6|116.9|106.379|53.76
315205|1|2513|3|129.99|129.99|43.07
315205|2|937|2|79|79|36.33
315206|0|1589|2|9.99|9.0909|5.09
315206|1|619|2|251|251|115.43
315206|2|1452|8|293|266.63|134.74
315207|0|1467|1|301|267.89|138.42
315207|1|1798|4|43|38.27|21.92
315207|2|802|2|15.5|15.5|7.9
315208|0|1590|9|22.89|20.3721|7.58
315208|1|2185|5|163|146.7|83.1
315208|2|1626|2|219|219|72.56
315208|3|1580|3|219|219|72.56
315209|0|170|3|109|98.1|50.13
315209|1|1459|4|256|232.96|117.73
315209|2|1020|7|290|263.9|96.08
315210|0|2493|3|24.99|24.99|12.74
315210|1|1580|3|219|190.53|72.56
315210|2|141|5|299.99|263.9912|152.94
315211|0|2419|1|25.99|25.99|13.25
315400|0|1154|1|998|998|330.66
315400|1|2087|1|791|696.08|363.75
315400|2|1010|1|186.9|162.603|85.95
315400|3|506|1|679|679|224.97
315401|0|81|1|40.55|35.2785|18.65
315402|0|1662|1|6.99|6.1512|3.56
315402|1|1933|10|3199.99|2847.9911|1060.22
315402|2|1729|4|77.68|67.5816|35.72
315402|3|374|2|1299|1195.08|430.38
315402|4|625|6|999|879.12|459.4
315402|5|1393|1|46.99|41.3512|15.57
315403|0|1494|8|208|191.36|95.65
315404|0|1303|5|95|85.5|43.69
315404|1|419|1|369|369|188.13
315500|0|444|1|919|836.29|304.48
315501|0|498|9|129|119.97|65.77
315502|0|1591|3|12.66|12.66|5.82
315502|1|1494|1|208|197.6|95.65
313501|0|765|8|29.95|27.554|15.27
313501|1|1560|2|330|330|151.76
313501|2|1508|1|300|270|137.96
313501|3|500|3|69|63.48|22.86
313502|0|671|5|159|139.92|73.12
313502|1|418|1|269.95|248.354|137.63
313502|2|1501|2|229|206.1|105.31
313502|3|1103|2|358|329.36|164.63
313503|0|2136|2|445|396.05|204.64
313503|1|1566|3|266|236.74|122.32
313503|2|1379|1|23|20.24|10.58
313600|0|96|2|67.4|62.682|34.36
313600|2|1341|2|16|14.24|8.16
313600|3|297|4|269|269|137.14
313600|4|299|7|199|199|101.46
313600|5|76|2|37.95|33.396|17.45
313600|6|1494|4|208|208|95.65
313601|0|1608|5|109.99|109.99|56.08
313602|0|1721|6|70.13|70.13|32.25
313603|0|1495|4|230|202.4|105.77
313603|1|1704|5|6.99|6.99|3.56
313604|0|2252|3|79.95|79.95|40.76
313604|1|1345|2|22|22|10.12
313604|2|1670|4|8.99|8.091|4.13
313700|0|1341|2|16|16|8.16
313700|1|1432|3|300|270|137.96
313701|0|375|7|699|699|321.44
313701|1|2488|4|14.99|14.99|7.64
313701|2|1268|2|49.96|45.9632|25.47
313701|3|2506|1|4.74|4.6926|2.42
313702|0|1623|1|219|216.81|72.56
313800|0|2060|1|94.99|94.99|48.43
313800|1|1586|1|12.66|12.66|5.82
313800|2|541|2|699|650.07|321.44
313800|3|1598|1|57.88|57.88|26.62
313800|4|434|3|599|533.11|275.46
313801|0|1676|1|8.99|8.99|4.13
313801|1|818|8|11.5|11.385|5.29
313801|2|1557|3|310|288.3|142.56
313801|3|82|8|40.55|37.7115|18.65
313801|4|282|6|409|409|208.52
313802|0|454|10|269.9|267.201|137.6
313803|0|1372|3|35.99|32.7509|16.55
313803|1|860|1|29.95|27.8535|13.77
313803|2|1672|6|16.89|15.0321|5.6
313803|3|1412|4|289|260.1|132.9
313803|4|1602|3|179.99|179.99|82.77
313804|0|1606|2|159.99|148.7907|73.57
313804|1|1682|1|8.99|8.6304|4.13
313804|2|689|3|159|159|73.12
313804|3|1621|1|12.99|12.99|6.62
313804|4|90|1|149.99|134.991|49.69
313804|5|1601|2|159.99|151.9905|73.57
313804|6|2500|7|23.72|23.72|12.09
313805|0|1600|3|57.88|57.88|26.62
313806|0|1560|6|330|330|151.76
314000|0|436|4|369|369|188.13
314001|0|455|7|919|873.05|304.48
314001|1|1653|1|109.99|100.0909|56.08
314002|0|169|5|119|119|54.72
314100|0|1570|1|398|398|131.87
314100|1|1623|3|219|192.72|72.56
314100|2|1518|1|300|276|137.96
314101|0|2157|1|129.9|120.807|66.23
314102|0|1686|7|6.99|6.5007|3.56
314103|0|1622|1|219|201.48|72.56
314103|1|1580|3|219|212.43|72.56
314103|2|180|2|69|59.34|35.18
314103|3|335|4|869|816.86|287.92
314104|0|2509|4|4.06|3.7352|2.07
314104|1|2143|2|163|156.48|83.1
314104|2|322|8|369|369|169.69
314104|4|436|1|369|369|188.13
314200|0|1633|4|13.89|13.89|6.39
314201|0|1586|1|12.66|11.1408|5.82
314201|1|435|7|269.95|245.6545|137.63
314201|2|494|2|279|245.52|128.3
314202|0|303|1|869|869|287.92
314202|1|1625|5|219|190.53|72.56
314203|0|1651|1|159.99|159.99|73.57
314203|1|502|2|90|83.7|29.82
314203|2|116|3|169.99|169.99|86.67
314203|3|444|1|919|799.53|304.48
314204|0|728|3|196|196|90.13
314204|1|1520|2|280|263.2|128.76
314204|2|1806|4|32|29.44|16.31
314204|3|1363|1|22.99|20.9209|10.57
314205|0|1598|1|57.88|50.9344|26.62
314206|0|2105|6|1475|1298|488.7
314207|0|1580|3|219|219|72.56
314207|1|1488|3|300|300|137.96
314207|2|463|2|619|569.48|205.09
314300|0|84|8|99.99|99.99|45.98
314301|0|1570|3|398|350.24|131.87
314301|1|1355|2|32.99|32.99|15.17
314301|2|731|3|129|113.52|59.32
314302|0|342|9|599|521.13|275.46
314302|1|1625|2|219|219|72.56
314303|0|1720|2|70.13|62.4157|32.25
314304|0|1685|4|5.39|4.7432|2.75
314305|0|318|6|999|999|330.99
314305|1|1413|3|299|299|137.5
314305|2|1508|2|300|264|137.96
314305|3|1722|1|56|56|28.55
314306|0|1641|7|12.66|11.1408|5.82
314307|0|395|7|326|296.66|166.2
314308|0|1541|1|299|269.1|137.5
314309|0|1603|5|109.99|102.2907|56.08
314400|0|1420|6|199|199|91.51
314401|0|305|1|329|325.71|151.3
314402|0|484|3|129|117.39|65.77
314402|1|441|5|229.9|229.9|117.21
314403|0|447|3|229.9|229.9|117.21
314404|0|458|2|229.9|229.9|117.21
314404|1|1774|1|43|39.56|21.92
314405|0|799|2|39.9|39.9|13.22
314405|1|1294|1|595|595|197.14
314406|0|424|4|269.95|240.2555|137.63
314406|1|570|1|299|272.09|99.06
314406|2|656|6|158|158|72.66
314406|3|1487|1|267|240.3|122.78
314500|0|1553|8|268|268|123.24
314501|0|1659|3|259.99|233.991|86.14
314501|1|1289|1|77.99|77.99|39.76
314502|0|1653|2|109.99|101.1908|56.08
314502|1|2512|1|129.99|118.2909|43.07
314502|2|39|4|299.23|299.23|99.14
314503|0|128|2|143.4|124.758|73.11
314503|1|928|3|33.99|30.591|17.33
314503|2|1479|1|310|310|142.56
314504|0|2087|1|791|791|363.75
314505|0|350|2|399|399|203.42
314506|0|1492|3|239|239|109.91
314506|1|1578|1|219|219|72.56
314506|2|618|2|299|299|99.06
314507|0|394|4|758|758|348.58
314508|0|1639|7|9.99|9.0909|5.09
314508|1|97|1|67.4|67.4|34.36
314509|0|1523|3|299|287.04|137.5
314509|1|715|3|149|149|68.52
314510|0|1574|1|59.99|53.991|27.59
314510|1|1717|2|70.13|61.0131|32.25
312104|0|1616|3|56.99|52.4308|26.21
312105|0|1529|8|255|247.35|117.27
312106|0|1619|2|59.99|59.99|27.59
312106|1|153|4|469.97|469.97|216.12
312107|0|458|1|229.9|206.91|117.21
312107|1|449|2|349|349|160.49
312107|2|1551|4|299|299|137.5
312108|0|1529|9|255|255|117.27
312108|1|182|7|119|107.1|54.72
312108|2|1920|3|129.99|113.0913|66.27
312200|0|2499|6|23.72|20.8736|12.09
312200|1|1683|1|4.99|4.5409|2.54
312201|0|391|3|699|608.13|321.44
312202|0|401|2|326|286.88|166.2
312203|0|436|1|369|324.72|188.13
312204|0|1941|2|493|493|226.71
312205|0|393|2|599|557.07|275.46
312205|1|71|2|47.95|47.95|22.05
312205|3|1755|1|64.9|64.9|33.09
312205|4|327|3|279|267.84|142.24
312205|5|2019|3|665.94|665.94|220.64
312206|0|313|4|269|236.72|137.14
312207|0|1595|5|22.89|22.4322|7.58
312208|0|555|1|229|196.94|116.75
312208|1|1677|1|4.99|4.4411|2.54
312209|0|293|2|499|499|229.47
312209|1|1694|1|8.88|8.88|4.08
312209|2|1476|4|288|259.2|132.44
312300|0|1644|7|57.88|50.3556|26.62
312300|1|143|2|299.99|263.9912|152.94
312300|2|1661|7|5.5|5.445|2.8
312301|0|612|1|2499|2499|827.97
312301|1|1696|1|16.99|16.99|5.63
312302|0|426|2|499.9|464.907|254.86
312303|0|351|1|336|299.04|171.3
312304|0|1927|1|3199.99|2783.9913|1060.22
312304|1|437|1|499.9|439.912|254.86
312305|0|78|3|40.55|34.873|18.65
312306|0|2133|3|129.9|129.9|66.23
312306|1|1431|6|256|256|117.73
312306|2|1420|6|199|199|91.51
312400|0|1583|1|13.89|12.0843|6.39
312400|1|1634|3|9.99|9.99|5.09
312401|0|703|7|209|206.91|69.25
312401|1|2166|2|445|409.4|204.64
312402|0|78|1|40.55|40.55|18.65
312402|1|1447|3|299|278.07|137.5
312402|2|177|2|56.9|56.9|29.01
312402|3|1643|5|57.88|52.6708|26.62
312403|0|2496|5|9.99|9.0909|5.09
312403|1|119|1|119.99|119.99|61.17
312403|2|51|6|199.95|181.9545|91.95
312403|3|1400|1|35.99|35.99|16.55
312403|4|416|1|969|969|321.05
312404|0|1648|6|109.99|108.8901|56.08
312404|1|1510|1|129|113.52|65.77
312404|2|428|5|969|862.41|321.05
312405|0|1615|7|289.99|289.99|96.08
312406|0|2287|4|339|298.32|155.89
312407|0|1453|1|258|258|118.65
312408|0|408|2|758|697.36|348.58
312409|0|900|1|44|40.92|22.43
312409|1|43|2|232|208.8|106.69
312409|3|1594|2|9.99|9.99|5.09
312409|4|579|4|229|199.23|116.75
312409|5|1641|2|12.66|12.66|5.82
312409|6|415|1|326|326|166.2
312410|0|679|3|78|78|39.77
312410|1|1723|1|56|51.52|28.55
312410|2|1670|1|8.99|7.9112|4.13
312600|0|130|3|200|182|101.97
312601|0|1667|1|5.5|4.785|2.8
312602|0|1622|7|219|190.53|72.56
312602|1|1696|2|16.99|16.99|5.63
312602|2|439|3|559|486.33|257.06
312603|0|1942|5|299.99|278.9907|152.94
312700|0|1643|1|57.88|57.88|26.62
312700|1|1594|1|9.99|8.8911|5.09
312701|0|2474|6|29.99|29.99|15.29
312701|1|1605|3|289.99|289.99|96.08
312702|0|1112|3|645|645|213.7
312702|1|726|5|147|147|67.6
312703|0|2021|1|179.99|179.99|82.77
312800|0|1646|1|159.99|142.3911|73.57
312800|1|697|6|147|136.71|67.6
312801|0|851|4|230.9|230.9|76.5
312802|0|2113|4|508|492.76|258.99
312802|1|1533|3|299|260.13|137.5
312802|2|1539|1|310|285.2|142.56
312802|3|430|3|269.95|234.8565|137.63
312802|4|1621|7|12.99|11.8209|6.62
312803|0|97|4|67.4|57.964|34.36
312804|0|1320|9|26.99|26.99|12.41
312804|1|1608|2|109.99|94.5914|56.08
312804|2|35|2|95.95|95.95|48.92
312804|4|378|3|758|758|348.58
